id,EAP,HPL,MWS
id24062,0.057,0.880,0.063
id17909,0.018,0.075,0.907
id09896,0.025,0.022,0.954
id11587,0.119,0.878,0.002
id09957,0.238,0.630,0.132
id02070,0.003,0.000,0.997
id25658,0.458,0.102,0.440
id19870,0.288,0.693,0.019
id11774,0.109,0.006,0.886
id21315,0.543,0.392,0.065
id15873,0.945,0.047,0.008
id19302,0.000,0.999,0.001
id07239,0.191,0.749,0.060
id10178,0.827,0.029,0.145
id00074,0.911,0.013,0.076
id21736,0.228,0.707,0.065
id25383,0.242,0.577,0.182
id01649,0.621,0.013,0.365
id15990,0.003,0.003,0.994
id04940,0.384,0.091,0.525
id09041,0.345,0.437,0.218
id12499,0.803,0.079,0.118
id27324,0.088,0.909,0.003
id20396,0.005,0.948,0.047
id20065,0.869,0.052,0.079
id09659,0.156,0.052,0.792
id04632,0.434,0.119,0.447
id17313,0.872,0.031,0.096
id04995,0.885,0.094,0.021
id26559,0.849,0.071,0.081
id06974,0.550,0.102,0.347
id22141,0.956,0.013,0.031
id11508,0.180,0.007,0.813
id09766,0.141,0.857,0.002
id24382,0.574,0.255,0.171
id12016,0.764,0.105,0.131
id07298,0.954,0.006,0.040
id17985,0.078,0.902,0.020
id09057,0.012,0.002,0.986
id23310,0.097,0.053,0.850
id13265,0.961,0.016,0.022
id25920,0.781,0.008,0.211
id15012,0.409,0.004,0.587
id12939,0.007,0.962,0.030
id13329,0.998,0.001,0.001
id11410,0.096,0.863,0.042
id08203,0.411,0.528,0.062
id09399,0.318,0.600,0.083
id24807,0.374,0.009,0.618
id24976,0.360,0.442,0.199
id19630,0.047,0.074,0.879
id00231,0.006,0.993,0.001
id06157,0.217,0.728,0.054
id26817,0.117,0.133,0.749
id21083,0.031,0.002,0.967
id27634,0.958,0.037,0.005
id12397,0.133,0.476,0.391
id02643,0.020,0.004,0.975
id13731,0.004,0.993,0.003
id17953,0.216,0.054,0.731
id10342,0.514,0.056,0.431
id19652,0.254,0.654,0.092
id03505,0.001,0.989,0.010
id27602,0.130,0.786,0.084
id13311,0.045,0.002,0.954
id20008,0.540,0.211,0.249
id14404,0.401,0.149,0.450
id09413,0.123,0.009,0.868
id01897,0.022,0.454,0.524
id14873,0.954,0.014,0.031
id25588,0.987,0.002,0.011
id15549,0.010,0.957,0.033
id20796,0.306,0.067,0.626
id11138,0.204,0.030,0.766
id18398,0.010,0.004,0.986
id01871,0.735,0.206,0.059
id15968,0.989,0.004,0.007
id18197,0.007,0.033,0.960
id20939,0.278,0.009,0.713
id20570,0.122,0.025,0.854
id00432,0.959,0.007,0.034
id19537,0.129,0.859,0.011
id12930,0.946,0.054,0.000
id26222,0.145,0.788,0.067
id10623,0.999,0.000,0.001
id15460,0.094,0.901,0.005
id22824,0.958,0.039,0.003
id02968,0.127,0.007,0.867
id19017,0.175,0.474,0.351
id26743,0.112,0.826,0.062
id04161,0.991,0.006,0.002
id08976,0.000,0.964,0.036
id13339,0.163,0.715,0.122
id25051,0.800,0.076,0.124
id22649,0.841,0.153,0.007
id00040,0.010,0.985,0.005
id08855,0.468,0.205,0.327
id24622,0.774,0.007,0.219
id02301,0.949,0.008,0.043
id07047,0.416,0.044,0.540
id04423,0.963,0.036,0.001
id02790,0.505,0.144,0.351
id08754,0.331,0.640,0.029
id20297,0.011,0.002,0.987
id04307,0.030,0.869,0.101
id18927,0.197,0.026,0.777
id27393,0.239,0.053,0.708
id15260,0.770,0.124,0.106
id03679,0.418,0.126,0.456
id17381,0.963,0.032,0.005
id13196,0.776,0.067,0.156
id21493,0.227,0.061,0.712
id11088,0.185,0.044,0.771
id15801,0.645,0.004,0.351
id04647,0.391,0.050,0.559
id16900,0.009,0.991,0.000
id17174,0.964,0.023,0.013
id23801,0.454,0.509,0.038
id11952,0.706,0.091,0.203
id02738,0.751,0.064,0.184
id05365,0.274,0.015,0.711
id19666,0.327,0.599,0.074
id26638,0.457,0.085,0.458
id03032,0.191,0.115,0.694
id23471,0.958,0.016,0.026
id26135,0.039,0.954,0.007
id18224,0.017,0.935,0.047
id10782,0.959,0.028,0.013
id08932,0.287,0.025,0.688
id23126,0.080,0.002,0.919
id22273,0.662,0.236,0.102
id17427,0.845,0.122,0.033
id21258,0.862,0.137,0.001
id06604,0.823,0.055,0.122
id02180,0.526,0.451,0.023
id20505,0.249,0.621,0.130
id27466,0.621,0.095,0.284
id14249,0.463,0.088,0.449
id15891,0.108,0.298,0.595
id25366,0.112,0.001,0.887
id13554,0.268,0.263,0.470
id09470,0.015,0.020,0.964
id15993,0.448,0.090,0.462
id07273,0.415,0.449,0.136
id10805,0.822,0.025,0.152
id07990,0.070,0.149,0.781
id08107,0.213,0.024,0.764
id07612,0.684,0.306,0.010
id10593,0.376,0.133,0.491
id00906,0.403,0.557,0.040
id22316,0.080,0.096,0.824
id04826,0.815,0.155,0.031
id13173,0.059,0.024,0.917
id20075,0.978,0.003,0.019
id16427,0.850,0.079,0.072
id21948,0.012,0.009,0.979
id05957,0.882,0.095,0.023
id22982,0.098,0.879,0.023
id01672,0.015,0.966,0.019
id19463,0.158,0.002,0.840
id17555,0.073,0.909,0.019
id21387,0.034,0.941,0.025
id00011,0.004,0.995,0.001
id18538,0.899,0.055,0.046
id14915,0.006,0.993,0.001
id13773,0.006,0.017,0.977
id26440,0.850,0.007,0.143
id18862,0.493,0.025,0.481
id02510,0.047,0.004,0.949
id26288,0.006,0.017,0.977
id01877,0.215,0.026,0.759
id17532,0.013,0.011,0.976
id22973,0.824,0.159,0.017
id10254,0.401,0.086,0.512
id20420,0.183,0.682,0.135
id16052,0.486,0.119,0.394
id19578,0.999,0.001,0.000
id06318,0.250,0.406,0.344
id18751,1.000,0.000,0.000
id06756,0.571,0.065,0.364
id00364,0.462,0.522,0.017
id10714,0.316,0.571,0.114
id27432,0.673,0.008,0.319
id02395,0.299,0.692,0.009
id00502,0.364,0.383,0.254
id22856,0.011,0.029,0.960
id16391,0.000,0.999,0.001
id18170,0.024,0.949,0.028
id19642,0.931,0.027,0.042
id15742,0.340,0.004,0.656
id18984,0.049,0.009,0.942
id22155,0.004,0.007,0.990
id13113,0.118,0.001,0.882
id03817,0.081,0.342,0.577
id13090,0.835,0.001,0.164
id23521,0.002,0.990,0.008
id21376,0.172,0.224,0.604
id21795,0.036,0.677,0.287
id03548,0.026,0.008,0.965
id05018,0.976,0.001,0.023
id00085,0.092,0.900,0.008
id12163,0.412,0.556,0.032
id15341,0.658,0.030,0.312
id12896,0.101,0.805,0.094
id24019,0.584,0.195,0.221
id24981,0.994,0.003,0.003
id12456,0.631,0.054,0.315
id24590,0.411,0.084,0.505
id01276,0.049,0.904,0.048
id04235,0.001,0.000,0.999
id21844,0.047,0.161,0.792
id16876,0.065,0.920,0.015
id10137,0.111,0.014,0.875
id26435,0.013,0.018,0.969
id15912,0.846,0.049,0.105
id09361,0.100,0.045,0.855
id00071,0.162,0.012,0.827
id21006,1.000,0.000,0.000
id20942,0.084,0.002,0.914
id00137,0.786,0.185,0.029
id10494,0.112,0.654,0.234
id02933,0.881,0.034,0.085
id22661,0.026,0.973,0.002
id01024,0.082,0.003,0.915
id02183,0.238,0.662,0.100
id22883,0.005,0.987,0.007
id14780,0.387,0.482,0.131
id00543,0.022,0.064,0.913
id21237,0.844,0.011,0.145
id09864,0.016,0.982,0.001
id26171,0.053,0.047,0.900
id08115,0.795,0.045,0.161
id18417,0.036,0.816,0.148
id27910,0.082,0.024,0.894
id16918,0.158,0.219,0.623
id10236,0.058,0.005,0.937
id22481,0.298,0.223,0.479
id25843,0.422,0.568,0.010
id24660,0.994,0.002,0.004
id09637,0.052,0.940,0.009
id19022,0.667,0.097,0.236
id16809,0.085,0.017,0.898
id13162,0.042,0.009,0.949
id05384,0.178,0.815,0.007
id15361,0.009,0.002,0.989
id03967,0.013,0.956,0.032
id03839,0.008,0.987,0.005
id19644,0.789,0.005,0.207
id14817,0.038,0.164,0.798
id04190,0.494,0.267,0.238
id19018,0.013,0.909,0.078
id23557,0.641,0.289,0.070
id25241,0.034,0.004,0.962
id01223,0.306,0.018,0.677
id07529,0.436,0.333,0.232
id13517,0.102,0.029,0.869
id11759,0.403,0.011,0.586
id13741,0.158,0.011,0.832
id03305,0.008,0.044,0.949
id16474,0.000,1.000,0.000
id04156,0.762,0.046,0.192
id23223,0.068,0.888,0.043
id25193,0.347,0.018,0.635
id02100,0.977,0.001,0.022
id20032,0.069,0.416,0.515
id22179,0.061,0.001,0.938
id15359,0.939,0.037,0.024
id02571,0.141,0.855,0.005
id21450,0.912,0.005,0.083
id17293,0.953,0.033,0.014
id13056,0.881,0.075,0.045
id16833,0.463,0.013,0.524
id25681,0.110,0.881,0.009
id21263,0.003,0.003,0.994
id02323,0.044,0.950,0.007
id16481,0.263,0.044,0.694
id05781,0.909,0.001,0.090
id14416,0.807,0.123,0.070
id20650,0.090,0.883,0.027
id04357,0.650,0.048,0.302
id16663,0.353,0.078,0.569
id18312,0.251,0.011,0.738
id24780,0.034,0.404,0.563
id17348,0.016,0.007,0.978
id22993,0.632,0.007,0.360
id04847,0.023,0.239,0.737
id27880,0.029,0.969,0.002
id21160,0.149,0.065,0.786
id03354,0.504,0.485,0.011
id11002,0.196,0.006,0.798
id02425,0.227,0.006,0.767
id14067,0.797,0.040,0.163
id05886,0.084,0.083,0.833
id09256,0.973,0.007,0.020
id11511,0.496,0.018,0.485
id09029,0.033,0.937,0.030
id22563,0.315,0.260,0.425
id27838,0.264,0.016,0.719
id23184,0.844,0.038,0.118
id15335,0.907,0.017,0.076
id08607,0.736,0.074,0.190
id26516,0.854,0.079,0.067
id12417,0.440,0.159,0.401
id21758,0.949,0.050,0.001
id00729,0.024,0.960,0.016
id25504,0.096,0.886,0.018
id00360,0.075,0.340,0.585
id05913,0.433,0.553,0.014
id00089,0.709,0.280,0.011
id03511,0.986,0.000,0.014
id00449,0.093,0.022,0.885
id14504,0.431,0.556,0.013
id19106,0.951,0.005,0.044
id19236,0.271,0.625,0.104
id12743,0.946,0.003,0.052
id04662,0.139,0.106,0.754
id15139,0.009,0.001,0.990
id07233,0.653,0.114,0.233
id19160,0.502,0.387,0.111
id06867,0.011,0.986,0.003
id04236,0.044,0.847,0.109
id07591,0.021,0.000,0.978
id25815,0.121,0.019,0.860
id10925,0.788,0.053,0.159
id27774,0.964,0.034,0.002
id16090,0.187,0.659,0.154
id24875,0.154,0.013,0.833
id03456,0.393,0.053,0.554
id07559,0.330,0.622,0.048
id10513,0.076,0.900,0.024
id07094,0.606,0.142,0.252
id04111,0.184,0.000,0.816
id23356,0.629,0.308,0.063
id04435,0.134,0.022,0.845
id23706,0.010,0.007,0.983
id04655,0.426,0.002,0.572
id07661,0.280,0.091,0.629
id27176,0.131,0.048,0.822
id13560,0.098,0.145,0.757
id18020,0.089,0.128,0.783
id16701,0.258,0.678,0.063
id19252,0.986,0.003,0.011
id00910,0.188,0.700,0.113
id12102,0.842,0.022,0.136
id15820,0.823,0.049,0.128
id10698,0.840,0.110,0.050
id15530,0.093,0.865,0.041
id10740,0.992,0.007,0.001
id24917,0.008,0.001,0.991
id07985,0.151,0.037,0.812
id15897,0.622,0.317,0.061
id07960,0.092,0.161,0.747
id15529,0.699,0.187,0.113
id17855,0.100,0.664,0.235
id24727,0.939,0.021,0.041
id14835,0.915,0.011,0.074
id25557,0.092,0.012,0.896
id18605,0.132,0.028,0.840
id27760,0.980,0.017,0.004
id10042,0.003,0.015,0.982
id12074,0.257,0.609,0.133
id19511,0.308,0.171,0.521
id21924,0.601,0.364,0.035
id13095,0.240,0.091,0.670
id11873,0.061,0.056,0.883
id23651,0.202,0.736,0.062
id09931,0.107,0.090,0.803
id05155,0.129,0.121,0.750
id17668,0.913,0.070,0.017
id03470,0.723,0.183,0.095
id02208,0.822,0.062,0.116
id07650,0.000,0.999,0.000
id24472,0.973,0.008,0.020
id21211,0.033,0.945,0.022
id11030,0.387,0.547,0.066
id00943,0.075,0.904,0.021
id19156,0.169,0.258,0.573
id22886,0.005,0.003,0.992
id00992,0.076,0.922,0.002
id27547,0.871,0.089,0.040
id24073,0.954,0.029,0.017
id05452,0.984,0.011,0.004
id22492,0.036,0.919,0.045
id11981,0.883,0.102,0.015
id15552,0.012,0.976,0.012
id04471,0.002,0.001,0.997
id09231,0.170,0.749,0.081
id12493,0.847,0.021,0.131
id24967,0.481,0.121,0.397
id05865,0.210,0.073,0.716
id04811,0.955,0.020,0.025
id19877,0.423,0.037,0.541
id04024,0.044,0.955,0.001
id00395,0.077,0.006,0.917
id22728,0.109,0.880,0.011
id01268,0.716,0.221,0.063
id08896,0.906,0.012,0.082
id09971,0.614,0.189,0.198
id26606,0.023,0.054,0.923
id27970,0.624,0.059,0.317
id25259,0.967,0.002,0.031
id13834,0.073,0.109,0.818
id19513,0.111,0.105,0.784
id16082,0.111,0.878,0.011
id22180,0.168,0.139,0.693
id20498,0.984,0.003,0.013
id27595,0.049,0.008,0.943
id08267,0.174,0.013,0.813
id12823,0.927,0.043,0.030
id18842,0.145,0.843,0.012
id17534,0.419,0.557,0.025
id05777,0.808,0.011,0.181
id21689,0.388,0.596,0.015
id18114,0.046,0.828,0.127
id17707,0.029,0.040,0.931
id22956,0.003,0.996,0.000
id27834,0.296,0.080,0.624
id11377,0.412,0.447,0.141
id08333,0.659,0.135,0.205
id07445,0.262,0.673,0.065
id22703,0.525,0.348,0.127
id09468,0.179,0.101,0.720
id19397,0.513,0.014,0.473
id07977,0.823,0.014,0.162
id14555,0.006,0.011,0.983
id02489,0.137,0.087,0.775
id10445,0.794,0.149,0.057
id02058,0.002,0.009,0.990
id23101,0.722,0.027,0.250
id18072,0.272,0.406,0.322
id21085,0.561,0.006,0.433
id16584,0.193,0.008,0.799
id23136,0.002,0.000,0.998
id17745,0.075,0.231,0.694
id27391,0.429,0.072,0.499
id17240,0.196,0.791,0.013
id11708,0.790,0.108,0.102
id08712,0.027,0.792,0.181
id23809,0.499,0.076,0.426
id07274,0.949,0.024,0.026
id15625,0.102,0.276,0.621
id22815,0.696,0.156,0.148
id23200,0.890,0.061,0.049
id04369,0.034,0.957,0.009
id04659,0.412,0.306,0.282
id05051,0.049,0.048,0.903
id07815,0.070,0.860,0.069
id27535,0.984,0.015,0.001
id11916,0.206,0.105,0.689
id07097,0.638,0.186,0.176
id24599,0.973,0.013,0.014
id03434,0.332,0.023,0.645
id01685,0.505,0.227,0.268
id23165,0.134,0.152,0.714
id08601,0.168,0.831,0.001
id19593,0.988,0.008,0.004
id04582,0.623,0.008,0.369
id25659,0.194,0.102,0.704
id08590,0.044,0.008,0.948
id21959,0.363,0.511,0.126
id21373,0.984,0.010,0.006
id12581,0.071,0.049,0.881
id05240,0.618,0.284,0.099
id25188,0.002,0.013,0.985
id15719,0.098,0.850,0.052
id17546,0.650,0.142,0.208
id18546,0.212,0.741,0.047
id16043,0.007,0.723,0.270
id05236,0.919,0.067,0.014
id01665,0.980,0.004,0.015
id12811,0.511,0.090,0.399
id11468,0.114,0.009,0.877
id20311,0.951,0.013,0.036
id04045,0.019,0.004,0.977
id02671,0.555,0.192,0.253
id19889,0.021,0.931,0.049
id10371,0.046,0.629,0.326
id13583,0.418,0.070,0.512
id11070,0.788,0.108,0.104
id13087,0.271,0.675,0.055
id21670,0.042,0.004,0.955
id16432,0.180,0.801,0.019
id13899,0.812,0.115,0.074
id02925,0.067,0.924,0.009
id27528,0.119,0.832,0.050
id15950,0.692,0.151,0.156
id07604,0.885,0.011,0.104
id12682,0.992,0.000,0.007
id16688,0.008,0.970,0.021
id24150,0.009,0.986,0.005
id04599,0.208,0.009,0.783
id05609,0.265,0.635,0.099
id27242,0.037,0.004,0.959
id03464,0.405,0.262,0.333
id20129,0.031,0.005,0.964
id07890,0.037,0.929,0.034
id24082,0.907,0.035,0.058
id18550,0.001,0.001,0.998
id13345,0.033,0.004,0.963
id21162,0.979,0.017,0.003
id05896,0.108,0.032,0.860
id00549,0.039,0.074,0.887
id19986,0.396,0.121,0.483
id12287,0.135,0.015,0.850
id21149,0.138,0.058,0.803
id15937,0.005,0.653,0.342
id18043,0.285,0.091,0.624
id19288,0.829,0.162,0.009
id16304,0.015,0.038,0.947
id03605,0.908,0.036,0.056
id00126,0.082,0.291,0.626
id11734,0.626,0.223,0.151
id20670,0.005,0.915,0.079
id02266,0.039,0.009,0.952
id06651,0.173,0.176,0.651
id12969,0.748,0.211,0.042
id15664,0.130,0.852,0.017
id09699,0.094,0.079,0.827
id07426,0.336,0.024,0.640
id12040,0.037,0.963,0.000
id22961,0.299,0.027,0.674
id23971,0.017,0.968,0.015
id21433,0.701,0.095,0.204
id12028,0.112,0.761,0.127
id15673,0.774,0.060,0.165
id18681,0.255,0.022,0.723
id21339,0.594,0.261,0.145
id23755,0.583,0.114,0.303
id10369,0.005,0.029,0.966
id03917,0.173,0.271,0.556
id17078,0.161,0.203,0.635
id10873,0.753,0.022,0.225
id21158,0.893,0.001,0.107
id16491,0.973,0.021,0.006
id23930,0.017,0.973,0.010
id16048,0.025,0.972,0.003
id10070,0.968,0.005,0.027
id24962,0.754,0.024,0.221
id27787,0.740,0.104,0.156
id16840,0.005,0.954,0.040
id01994,0.888,0.028,0.084
id10756,0.030,0.008,0.962
id16697,0.455,0.431,0.114
id19603,0.150,0.822,0.027
id03903,0.977,0.007,0.016
id20992,0.886,0.002,0.111
id15687,0.553,0.425,0.023
id19769,0.047,0.833,0.120
id06048,0.390,0.446,0.164
id25098,0.436,0.527,0.037
id16091,0.603,0.348,0.049
id27192,0.616,0.052,0.332
id05897,0.076,0.073,0.850
id00828,0.607,0.298,0.095
id20605,0.985,0.006,0.009
id05872,0.140,0.267,0.593
id00761,0.807,0.160,0.032
id19573,0.348,0.084,0.568
id03081,0.026,0.009,0.966
id04887,0.249,0.013,0.739
id17700,0.029,0.045,0.925
id03250,0.914,0.046,0.040
id21027,0.001,0.999,0.000
id19567,0.888,0.102,0.011
id05661,0.306,0.010,0.683
id27405,0.999,0.001,0.000
id01546,0.001,0.724,0.275
id02288,0.008,0.992,0.000
id11057,0.022,0.015,0.964
id09191,0.305,0.680,0.015
id19074,0.056,0.206,0.738
id25012,0.791,0.096,0.113
id24857,0.102,0.788,0.110
id07557,0.151,0.614,0.235
id23072,0.988,0.003,0.008
id20317,0.897,0.071,0.032
id16642,0.937,0.017,0.046
id04211,0.022,0.059,0.918
id22871,0.193,0.800,0.007
id16178,0.048,0.001,0.950
id25172,0.152,0.041,0.808
id15654,0.973,0.005,0.023
id26067,1.000,0.000,0.000
id11955,0.497,0.247,0.256
id24939,0.009,0.067,0.924
id07378,0.825,0.103,0.072
id22455,0.114,0.859,0.027
id12850,0.061,0.012,0.927
id12403,0.182,0.055,0.763
id11593,0.061,0.533,0.406
id27776,0.898,0.042,0.060
id14497,0.069,0.021,0.910
id24628,0.207,0.035,0.758
id11283,0.102,0.141,0.757
id00459,0.941,0.024,0.035
id11310,0.011,0.987,0.002
id05177,0.025,0.974,0.001
id22598,0.023,0.957,0.020
id05214,0.796,0.106,0.098
id22797,0.789,0.079,0.132
id15832,0.055,0.002,0.943
id00479,0.765,0.208,0.027
id05840,0.007,0.265,0.728
id27489,0.058,0.018,0.924
id03281,0.092,0.890,0.018
id27046,0.997,0.001,0.002
id09213,0.006,0.094,0.900
id18775,0.743,0.008,0.248
id09731,0.016,0.966,0.019
id25031,0.729,0.001,0.270
id11945,0.605,0.075,0.320
id20286,0.978,0.018,0.005
id27960,0.018,0.002,0.980
id13206,0.022,0.037,0.941
id09964,0.379,0.157,0.465
id16811,0.003,0.988,0.009
id08948,0.179,0.799,0.022
id17636,0.004,0.001,0.995
id14046,0.729,0.013,0.258
id22873,0.809,0.006,0.184
id09962,0.000,0.000,1.000
id26474,0.926,0.009,0.066
id11898,0.296,0.614,0.090
id25477,0.844,0.021,0.135
id25457,0.772,0.033,0.194
id26675,0.146,0.001,0.853
id04422,0.307,0.246,0.447
id04237,0.961,0.024,0.014
id07049,0.251,0.634,0.116
id18211,0.769,0.083,0.148
id16033,0.448,0.132,0.421
id16680,0.857,0.005,0.137
id08977,0.131,0.713,0.156
id18494,0.002,0.862,0.136
id07714,0.075,0.072,0.853
id01243,0.770,0.018,0.213
id18562,0.014,0.978,0.009
id03147,0.017,0.008,0.975
id24138,0.474,0.053,0.474
id21062,0.946,0.037,0.017
id25053,0.070,0.009,0.921
id14390,0.430,0.014,0.556
id10122,0.132,0.022,0.846
id13160,0.022,0.938,0.040
id00780,0.194,0.803,0.003
id20996,0.627,0.038,0.334
id16008,0.747,0.131,0.122
id10522,0.095,0.848,0.058
id18498,0.532,0.031,0.437
id09341,0.003,0.975,0.022
id22456,0.732,0.043,0.225
id07592,0.060,0.886,0.054
id25634,0.968,0.030,0.001
id15011,0.586,0.306,0.108
id14245,0.740,0.033,0.227
id21107,0.071,0.024,0.905
id01881,0.128,0.711,0.160
id12772,0.177,0.037,0.786
id17589,0.830,0.149,0.022
id24421,0.014,0.014,0.972
id22088,0.090,0.279,0.630
id21687,0.214,0.051,0.736
id17810,0.007,0.001,0.992
id25153,0.040,0.784,0.176
id18083,0.728,0.174,0.098
id00655,0.546,0.002,0.452
id13195,0.191,0.012,0.797
id23708,0.052,0.846,0.102
id17977,0.893,0.015,0.092
id10501,0.018,0.962,0.020
id08697,0.604,0.197,0.200
id09269,0.029,0.954,0.016
id21153,0.916,0.026,0.058
id06257,0.492,0.233,0.275
id08366,0.399,0.035,0.566
id00263,0.927,0.034,0.039
id14445,0.887,0.019,0.094
id18864,0.281,0.030,0.688
id18427,0.704,0.102,0.194
id24348,0.177,0.155,0.667
id17329,0.985,0.010,0.005
id07519,0.294,0.626,0.079
id17995,0.008,0.003,0.989
id25329,0.554,0.044,0.403
id14513,0.995,0.002,0.003
id10203,0.573,0.220,0.207
id25887,0.494,0.013,0.493
id08186,0.545,0.106,0.349
id20535,0.011,0.971,0.018
id06411,0.025,0.363,0.612
id11984,0.793,0.080,0.127
id16389,0.014,0.629,0.357
id23333,0.928,0.071,0.001
id19447,0.059,0.109,0.832
id01461,0.799,0.020,0.180
id25601,0.117,0.882,0.002
id04803,0.664,0.274,0.062
id19029,0.095,0.848,0.057
id11507,0.694,0.265,0.042
id13246,0.072,0.004,0.924
id26927,0.011,0.011,0.978
id12423,0.945,0.018,0.037
id09601,0.014,0.942,0.044
id23100,0.140,0.402,0.458
id21939,0.949,0.031,0.020
id16139,0.144,0.000,0.856
id27334,0.869,0.116,0.014
id22326,0.006,0.000,0.994
id18527,0.000,0.001,0.998
id05072,0.011,0.000,0.989
id21820,0.160,0.831,0.008
id13960,0.642,0.167,0.192
id03958,0.617,0.117,0.266
id10849,0.740,0.254,0.006
id06252,0.999,0.001,0.001
id26045,0.962,0.005,0.033
id04849,0.075,0.711,0.215
id05215,0.025,0.961,0.014
id22830,0.540,0.217,0.243
id21325,0.223,0.690,0.087
id09287,0.064,0.042,0.894
id24354,0.388,0.396,0.216
id06784,0.039,0.669,0.292
id03848,0.455,0.203,0.343
id01410,0.037,0.232,0.731
id00874,0.413,0.019,0.568
id00784,0.170,0.043,0.787
id19909,0.074,0.923,0.003
id18906,0.110,0.871,0.019
id18748,0.015,0.071,0.914
id04654,0.719,0.083,0.198
id07608,0.112,0.040,0.847
id10845,0.276,0.579,0.145
id10718,0.008,0.001,0.991
id19100,0.041,0.957,0.001
id10416,0.994,0.002,0.004
id02535,0.000,1.000,0.000
id23920,0.144,0.002,0.854
id16226,0.885,0.068,0.047
id09196,0.003,0.997,0.001
id03368,0.006,0.417,0.577
id27373,0.418,0.236,0.346
id11497,0.532,0.305,0.163
id07640,0.712,0.195,0.093
id22416,0.005,0.995,0.000
id20303,0.004,0.996,0.000
id13811,0.081,0.025,0.894
id04365,0.062,0.735,0.203
id00199,0.134,0.161,0.705
id24884,0.935,0.002,0.063
id06763,0.028,0.944,0.028
id18275,0.830,0.035,0.136
id20971,0.214,0.343,0.443
id01581,0.002,0.010,0.988
id24805,0.025,0.002,0.973
id07950,0.043,0.865,0.092
id26346,0.009,0.012,0.979
id24046,0.774,0.041,0.185
id05548,0.022,0.962,0.017
id17433,0.708,0.163,0.128
id18712,0.956,0.002,0.042
id21128,0.005,0.006,0.990
id02906,0.125,0.091,0.784
id22201,0.029,0.919,0.052
id08614,0.325,0.638,0.037
id22484,0.089,0.885,0.026
id16291,0.175,0.527,0.298
id26869,0.079,0.850,0.070
id18062,0.134,0.864,0.002
id27078,0.889,0.107,0.003
id02756,0.117,0.029,0.854
id03454,0.076,0.375,0.548
id02195,0.072,0.004,0.924
id27418,0.113,0.860,0.027
id02733,0.970,0.005,0.025
id15677,0.637,0.032,0.331
id08204,0.822,0.007,0.171
id11529,0.949,0.019,0.032
id14000,0.064,0.007,0.930
id11866,0.900,0.018,0.082
id14084,0.003,0.993,0.004
id17826,0.145,0.106,0.749
id07289,0.007,0.112,0.881
id05102,0.578,0.232,0.190
id14779,0.980,0.002,0.018
id19144,0.022,0.978,0.000
id12372,0.000,1.000,0.000
id05673,0.009,0.989,0.002
id07343,0.003,0.000,0.996
id10390,0.168,0.691,0.141
id27323,0.038,0.001,0.961
id26483,0.983,0.002,0.015
id07690,0.813,0.033,0.155
id22766,0.779,0.050,0.171
id10289,0.863,0.002,0.135
id22243,0.110,0.861,0.028
id24509,0.041,0.932,0.027
id02407,0.137,0.571,0.292
id08746,0.083,0.004,0.913
id12854,0.919,0.061,0.020
id25598,0.040,0.197,0.764
id16973,0.217,0.044,0.739
id20066,0.343,0.007,0.650
id25966,0.012,0.981,0.007
id21599,0.000,0.032,0.967
id17112,0.980,0.004,0.016
id01775,0.007,0.918,0.075
id08484,0.000,0.000,1.000
id12094,0.288,0.705,0.007
id25422,0.669,0.015,0.316
id25063,0.223,0.773,0.004
id25508,0.081,0.010,0.909
id01575,0.216,0.039,0.745
id24368,0.095,0.042,0.863
id16823,0.035,0.800,0.165
id22747,0.646,0.332,0.022
id19321,0.006,0.013,0.981
id08220,0.021,0.860,0.119
id12296,0.555,0.061,0.383
id11186,0.811,0.150,0.038
id10551,0.002,0.997,0.001
id20839,0.379,0.102,0.519
id06118,0.635,0.153,0.213
id06330,0.459,0.266,0.274
id02669,0.343,0.365,0.292
id14811,0.966,0.032,0.002
id04728,0.996,0.001,0.003
id16646,0.194,0.003,0.803
id13018,0.107,0.851,0.042
id15248,0.854,0.021,0.125
id23476,0.566,0.297,0.137
id09208,0.020,0.974,0.007
id19351,0.912,0.063,0.025
id02009,0.746,0.059,0.195
id00785,0.888,0.024,0.088
id07975,0.221,0.272,0.507
id17892,0.024,0.722,0.254
id03299,0.507,0.159,0.334
id15351,0.311,0.630,0.060
id11066,0.250,0.730,0.020
id20485,0.111,0.855,0.034
id13866,0.982,0.001,0.017
id17335,0.002,0.998,0.000
id15220,0.543,0.181,0.276
id24047,0.973,0.023,0.005
id15180,0.038,0.829,0.133
id16921,0.093,0.028,0.880
id17207,0.076,0.014,0.910
id15068,0.199,0.038,0.762
id22013,0.843,0.084,0.072
id11929,0.508,0.007,0.485
id12540,0.158,0.841,0.002
id12582,0.835,0.029,0.136
id05261,0.693,0.213,0.095
id08471,0.992,0.003,0.005
id15209,0.219,0.769,0.012
id01148,0.831,0.116,0.053
id26519,0.025,0.077,0.898
id16510,0.851,0.030,0.118
id03888,0.058,0.935,0.007
id27926,0.844,0.030,0.126
id05359,0.039,0.005,0.956
id04274,0.526,0.460,0.014
id21013,0.091,0.103,0.806
id11443,0.022,0.011,0.967
id09956,0.723,0.177,0.100
id03138,0.261,0.639,0.100
id08516,0.991,0.004,0.005
id08608,0.012,0.011,0.977
id04629,0.016,0.021,0.963
id19808,0.603,0.244,0.153
id16578,0.606,0.094,0.299
id04607,0.501,0.485,0.014
id22816,0.086,0.911,0.004
